epoch, iteration, loss, time, lr 
13, 340, 2.21522238255, 24.9968321323, 0.0009987
13, 350, 2.22213788033, 24.9919800758, 0.0009987
13, 360, 2.21335680485, 24.9220409393, 0.0009987
13, 370, 2.21164808273, 24.9027900696, 0.0009987
13, 380, 2.21008858681, 25.0221700668, 0.0009987
13, 390, 2.21555166245, 24.9871850014, 0.0009987
14, 10, 2.2217641592, 25.5170040131, 0.0009986
14, 20, 2.21990847588, 24.9938261509, 0.0009986
14, 30, 2.21165568829, 24.9732851982, 0.0009986
14, 40, 2.21392450333, 24.9884331226, 0.0009986
14, 50, 2.21093535423, 24.9197030067, 0.0009986
14, 60, 2.20728194714, 24.9587619305, 0.0009986
14, 70, 2.20746145248, 24.9805629253, 0.0009986
14, 80, 2.20602011681, 25.0728969574, 0.0009986
14, 90, 2.20346124172, 25.0005040169, 0.0009986
14, 100, 2.20032281876, 24.9951121807, 0.0009986
14, 110, 2.20857036114, 24.9826750755, 0.0009986
14, 120, 2.2149091959, 25.0047769547, 0.0009986
14, 130, 2.2058380127, 25.05966115, 0.0009986
14, 140, 2.20043568611, 24.9924621582, 0.0009986
14, 150, 2.19389750957, 25.0329971313, 0.0009986
14, 160, 2.20202345848, 25.0257370472, 0.0009986
14, 170, 2.20410015583, 24.9981560707, 0.0009986
14, 180, 2.20660324097, 24.9858481884, 0.0009986
14, 190, 2.20214314461, 25.0075938702, 0.0009986
14, 200, 2.20138905048, 24.9817788601, 0.0009986
14, 210, 2.19789135456, 24.901761055, 0.0009986
14, 220, 2.19200501442, 24.9630961418, 0.0009986
14, 230, 2.19978423119, 24.9828121662, 0.0009986
14, 240, 2.19531078339, 25.0292429924, 0.0009986
14, 250, 2.201557374, 25.0329809189, 0.0009986
14, 260, 2.20730657578, 24.9862401485, 0.0009986
14, 270, 2.19902684689, 24.9885780811, 0.0009986
14, 280, 2.20659828186, 24.9876179695, 0.0009986
14, 290, 2.20801558495, 24.907006979, 0.0009986
14, 300, 2.19962100983, 24.9714958668, 0.0009986
14, 310, 2.19201829433, 24.9847800732, 0.0009986
14, 320, 2.2031692028, 24.9845411777, 0.0009986
14, 330, 2.19202466011, 24.9864501953, 0.0009986
14, 340, 2.1954148531, 24.9590361118, 0.0009986
14, 350, 2.19241507053, 24.9082520008, 0.0009986
14, 360, 2.19633247852, 24.9868519306, 0.0009986
14, 370, 2.20114223957, 24.9904949665, 0.0009986
14, 380, 2.18453812599, 24.993295908, 0.0009986
14, 390, 2.19615557194, 24.9799900055, 0.0009986
15, 10, 2.20175070763, 25.5980470181, 0.0009985
15, 20, 2.20193831921, 24.9918911457, 0.0009985
15, 30, 2.18469686508, 24.9982550144, 0.0009985
15, 40, 2.19054980278, 25.0519640446, 0.0009985
15, 50, 2.19415512085, 24.9645869732, 0.0009985
15, 60, 2.18452296257, 24.9482178688, 0.0009985
15, 70, 2.18245749474, 24.9145269394, 0.0009985
15, 80, 2.18389439583, 24.9499330521, 0.0009985
15, 90, 2.19397497177, 25.0509839058, 0.0009985
15, 100, 2.18914575577, 25.0008869171, 0.0009985
15, 110, 2.1880376339, 24.9976069927, 0.0009985
15, 120, 2.19010748863, 24.9991531372, 0.0009985
15, 130, 2.16639471054, 25.0717580318, 0.0009985
15, 140, 2.18580448627, 24.9865260124, 0.0009985
15, 150, 2.17091500759, 24.9923100471, 0.0009985
15, 160, 2.19295592308, 25.0114588737, 0.0009985
15, 170, 2.18843252659, 25.0291900635, 0.0009985
15, 180, 2.19185984135, 25.0015981197, 0.0009985
15, 190, 2.19534831047, 24.9835529327, 0.0009985
15, 200, 2.19194142818, 24.9177088737, 0.0009985
15, 210, 2.18705992699, 24.9055979252, 0.0009985
15, 220, 2.17862882614, 25.0422728062, 0.0009985
15, 230, 2.1797264576, 24.9917728901, 0.0009985
15, 240, 2.19474308491, 24.9931669235, 0.0009985
15, 250, 2.16819307804, 24.9844288826, 0.0009985
15, 260, 2.19900741577, 24.9822700024, 0.0009985
15, 270, 2.19253036976, 24.9269418716, 0.0009985
15, 280, 2.18937926292, 24.9557440281, 0.0009985
15, 290, 2.18644502163, 24.9846742153, 0.0009985
15, 300, 2.18205740452, 24.9686498642, 0.0009985
15, 310, 2.18998615742, 24.9166069031, 0.0009985
15, 320, 2.1812612772, 24.9213898182, 0.0009985
15, 330, 2.16957278252, 25.0303299427, 0.0009985
15, 340, 2.1856139183, 24.9949359894, 0.0009985
15, 350, 2.18704874516, 24.9955351353, 0.0009985
15, 360, 2.18042578697, 25.0199370384, 0.0009985
15, 370, 2.17063479424, 25.0218009949, 0.0009985
15, 380, 2.17719051838, 24.9860839844, 0.0009985
15, 390, 2.17650339603, 24.9470829964, 0.0009985
16, 10, 2.17793610096, 25.5463631153, 0.0009984
16, 20, 2.17180130482, 24.9328808784, 0.0009984
16, 30, 2.17341370583, 24.9396090508, 0.0009984
16, 40, 2.18132183552, 24.9876759052, 0.0009984
16, 50, 2.18717055321, 24.995882988, 0.0009984
16, 60, 2.16539666653, 24.9785020351, 0.0009984
16, 70, 2.18496911526, 24.9117279053, 0.0009984
16, 80, 2.18399720192, 24.9110980034, 0.0009984
16, 90, 2.17792880535, 24.9560210705, 0.0009984
16, 100, 2.17176344395, 24.9514369965, 0.0009984
16, 110, 2.1663476944, 24.9049799442, 0.0009984
16, 120, 2.16752164364, 24.9849669933, 0.0009984
16, 130, 2.18047471046, 24.9938468933, 0.0009984
16, 140, 2.17280259132, 25.0573771, 0.0009984
16, 150, 2.18149716854, 24.9916930199, 0.0009984
16, 160, 2.16695933342, 25.0032801628, 0.0009984
16, 170, 2.18023121357, 25.0238690376, 0.0009984
16, 180, 2.162596488, 24.9825689793, 0.0009984
16, 190, 2.18307266235, 25.0474350452, 0.0009984
16, 200, 2.16119356155, 24.9908680916, 0.0009984
16, 210, 2.17527356148, 24.9860830307, 0.0009984
16, 220, 2.16962273121, 24.9663958549, 0.0009984
16, 230, 2.17180380821, 24.9223001003, 0.0009984
16, 240, 2.17206730843, 24.9652330875, 0.0009984
16, 250, 2.16964080334, 25.001322031, 0.0009984
16, 260, 2.1759250164, 25.0035030842, 0.0009984
16, 270, 2.16823763847, 25.0313818455, 0.0009984
16, 280, 2.16753454208, 25.0020110607, 0.0009984
16, 290, 2.17050499916, 24.9915370941, 0.0009984
16, 300, 2.17370634079, 24.9520118237, 0.0009984
16, 310, 2.15773389339, 24.9156088829, 0.0009984
16, 320, 2.18258116245, 24.9823420048, 0.0009984
16, 330, 2.18199412823, 24.9987819195, 0.0009984
16, 340, 2.18913936615, 24.9919061661, 0.0009984
16, 350, 2.16952061653, 24.9913549423, 0.0009984
16, 360, 2.16260433197, 25.0347881317, 0.0009984
16, 370, 2.17227828503, 25.0229070187, 0.0009984
16, 380, 2.17662124634, 24.9864149094, 0.0009984
16, 390, 2.16924335957, 24.8930859566, 0.0009984
17, 10, 2.16705682278, 25.6666009426, 0.0009983
17, 20, 2.16837530136, 24.9983382225, 0.0009983
17, 30, 2.16696863174, 24.942691803, 0.0009983
17, 40, 2.16135838032, 24.8887970448, 0.0009983
17, 50, 2.1754537344, 24.9683749676, 0.0009983
17, 60, 2.15389196873, 24.987361908, 0.0009983
17, 70, 2.1646838665, 24.9995119572, 0.0009983
17, 80, 2.16405508518, 24.9568879604, 0.0009983
17, 90, 2.1692620039, 24.8938579559, 0.0009983
17, 100, 2.17095620632, 24.99219203, 0.0009983
17, 110, 2.1564750433, 25.0227749348, 0.0009983
17, 120, 2.16484794617, 25.0344979763, 0.0009983
17, 130, 2.17054958344, 24.9933810234, 0.0009983
17, 140, 2.17262060642, 24.991587162, 0.0009983
17, 150, 2.16529426575, 24.9956448078, 0.0009983
17, 160, 2.17088341713, 24.920842886, 0.0009983
17, 170, 2.16622076035, 24.9277720451, 0.0009983
17, 180, 2.15207591057, 24.9924180508, 0.0009983
17, 190, 2.17229793072, 24.9937632084, 0.0009983
17, 200, 2.16431026459, 25.0211348534, 0.0009983
17, 210, 2.16690638065, 25.011179924, 0.0009983
17, 220, 2.15217707157, 24.9716179371, 0.0009983
17, 230, 2.16943130493, 24.9199028015, 0.0009983
17, 240, 2.17240309715, 24.9121100903, 0.0009983
17, 250, 2.17038166523, 24.9999969006, 0.0009983
17, 260, 2.14979300499, 25.0050618649, 0.0009983
17, 270, 2.16130058765, 25.0425209999, 0.0009983
17, 280, 2.17113585472, 24.9911279678, 0.0009983
17, 290, 2.18046653271, 24.9845201969, 0.0009983
17, 300, 2.17263944149, 24.9243569374, 0.0009983
17, 310, 2.16120486259, 24.9295811653, 0.0009983
17, 320, 2.17256326675, 24.9981620312, 0.0009983
17, 330, 2.16168169975, 24.9958138466, 0.0009983
17, 340, 2.15225193501, 24.9975709915, 0.0009983
17, 350, 2.1656062603, 24.9886360168, 0.0009983
17, 360, 2.15633790493, 25.0134589672, 0.0009983
17, 370, 2.16591739655, 25.0499010086, 0.0009983
17, 380, 2.17484304905, 25.0138599873, 0.0009983
17, 390, 2.16223967075, 25.0176122189, 0.0009983
18, 10, 2.16514601707, 25.5274848938, 0.0009982
18, 20, 2.16432218552, 24.9904530048, 0.0009982
18, 30, 2.16391570568, 25.0469708443, 0.0009982
18, 40, 2.15925941467, 25.012994051, 0.0009982
18, 50, 2.16745758057, 24.9908599854, 0.0009982
18, 60, 2.17875452042, 24.9871101379, 0.0009982
18, 70, 2.16115436554, 24.9779348373, 0.0009982
18, 80, 2.1457372427, 24.9147620201, 0.0009982
18, 90, 2.16385016441, 24.9632260799, 0.0009982
18, 100, 2.14784023762, 24.997823, 0.0009982
18, 110, 2.13977136612, 24.9826991558, 0.0009982
18, 120, 2.16734235287, 24.9975140095, 0.0009982
18, 130, 2.15699431896, 25.015504837, 0.0009982
18, 140, 2.15358335972, 25.0027961731, 0.0009982
18, 150, 2.16524698734, 24.8932080269, 0.0009982
18, 160, 2.15578520298, 24.9293529987, 0.0009982
18, 170, 2.16128156185, 24.9955961704, 0.0009982
18, 180, 2.14892449379, 25.0290870667, 0.0009982
18, 190, 2.14762132168, 24.9395849705, 0.0009982
18, 200, 2.166710639, 24.8978829384, 0.0009982
18, 210, 2.1730928421, 24.9684300423, 0.0009982
18, 220, 2.1580991745, 24.9932510853, 0.0009982
18, 230, 2.15634112358, 24.9845249653, 0.0009982
18, 240, 2.14901146889, 25.0292708874, 0.0009982
18, 250, 2.16726002693, 25.046710968, 0.0009982
18, 260, 2.15587010384, 24.9875020981, 0.0009982
18, 270, 2.14878408909, 25.0551378727, 0.0009982
18, 280, 2.13742818832, 25.0050671101, 0.0009982
18, 290, 2.14123227596, 24.9931688309, 0.0009982
18, 300, 2.14885497093, 24.9930131435, 0.0009982
18, 310, 2.15632212162, 24.9972469807, 0.0009982
18, 320, 2.1529692173, 24.9918320179, 0.0009982
18, 330, 2.15773448944, 24.8992729187, 0.0009982
18, 340, 2.1576720953, 24.9511101246, 0.0009982
18, 350, 2.14033355713, 24.9891848564, 0.0009982
18, 360, 2.16469249725, 25.0651140213, 0.0009982
18, 370, 2.15453796387, 25.0007560253, 0.0009982
18, 380, 2.17402181625, 24.9957699776, 0.0009982
18, 390, 2.16024243832, 24.9858989716, 0.0009982
19, 10, 2.15280737877, 25.5946061611, 0.0009981
19, 20, 2.13910741806, 24.9599661827, 0.0009981
19, 30, 2.16215808392, 24.990418911, 0.0009981
19, 40, 2.15098714828, 24.925039053, 0.0009981
19, 50, 2.14312176704, 24.8941690922, 0.0009981
19, 60, 2.15402989388, 24.9753391743, 0.0009981
19, 70, 2.15726232529, 25.018296957, 0.0009981
19, 80, 2.15178425312, 24.9434459209, 0.0009981
19, 90, 2.15548639297, 24.8862271309, 0.0009981
19, 100, 2.14534378052, 24.9683580399, 0.0009981
19, 110, 2.15133781433, 24.9876580238, 0.0009981
19, 120, 2.1565554142, 24.9520499706, 0.0009981
19, 130, 2.16564507484, 24.9056301117, 0.0009981
19, 140, 2.16284086704, 25.0125789642, 0.0009981
19, 150, 2.15941791534, 24.9868369102, 0.0009981
19, 160, 2.14875533581, 24.9907989502, 0.0009981
19, 170, 2.14163379669, 25.0155279636, 0.0009981
19, 180, 2.14104042053, 25.0195758343, 0.0009981
19, 190, 2.14901478291, 24.9769699574, 0.0009981
19, 200, 2.1449764967, 24.9209780693, 0.0009981
19, 210, 2.1491915226, 24.9126908779, 0.0009981
19, 220, 2.14340901375, 24.9914169312, 0.0009981
19, 230, 2.15019962788, 25.0553190708, 0.0009981
19, 240, 2.16341199875, 24.994385004, 0.0009981
19, 250, 2.14956822395, 24.9958019257, 0.0009981
19, 260, 2.1541844368, 25.025881052, 0.0009981
19, 270, 2.15527319908, 25.0363428593, 0.0009981
19, 280, 2.13809540272, 24.9898090363, 0.0009981
19, 290, 2.14986851215, 24.9954991341, 0.0009981
19, 300, 2.16437158585, 25.0025770664, 0.0009981
19, 310, 2.14580812454, 24.9848301411, 0.0009981
19, 320, 2.1658759594, 24.9338300228, 0.0009981
19, 330, 2.15329682827, 24.9175109863, 0.0009981
19, 340, 2.12860667706, 24.9922630787, 0.0009981
19, 350, 2.14178218842, 25.0392332077, 0.0009981
19, 360, 2.14891283512, 25.01668787, 0.0009981
19, 370, 2.13479571342, 24.9826130867, 0.0009981
19, 380, 2.15635771751, 24.9941458702, 0.0009981
19, 390, 2.14258737564, 24.9845981598, 0.0009981
20, 10, 2.14700386524, 25.5798411369, 0.000998
20, 20, 2.1560123682, 24.9975881577, 0.000998
20, 30, 2.14821937084, 24.9742941856, 0.000998
20, 40, 2.1614631176, 24.9045679569, 0.000998
20, 50, 2.14423553944, 24.9365150928, 0.000998
20, 60, 2.14542765617, 25.0258669853, 0.000998
20, 70, 2.14377250671, 24.9951460361, 0.000998
20, 80, 2.14157102108, 24.990596056, 0.000998
20, 90, 2.14479074478, 24.9313681126, 0.000998
20, 100, 2.14515299797, 24.8973731995, 0.000998
20, 110, 2.14107370377, 25.0109660625, 0.000998
20, 120, 2.14683167934, 25.0051949024, 0.000998
20, 130, 2.16119194031, 24.9963438511, 0.000998
20, 140, 2.15865063667, 25.00659585, 0.000998
20, 150, 2.15171823502, 25.0466890335, 0.000998
20, 160, 2.13736341, 24.9941110611, 0.000998
20, 170, 2.13713703156, 24.9977688789, 0.000998
20, 180, 2.13545064926, 25.0322518349, 0.000998
20, 190, 2.12988314629, 25.0276660919, 0.000998
20, 200, 2.14376635551, 24.9763400555, 0.000998
20, 210, 2.13919472694, 24.9311249256, 0.000998
20, 220, 2.14394085407, 24.8939650059, 0.000998
20, 230, 2.13729710579, 24.9871821404, 0.000998
20, 240, 2.14841387272, 25.0144078732, 0.000998
20, 250, 2.13572473526, 25.0149731636, 0.000998
20, 260, 2.14060964584, 24.9939599037, 0.000998
20, 270, 2.13586370945, 24.923718214, 0.000998
20, 280, 2.15693459511, 24.8881149292, 0.000998
20, 290, 2.14483528137, 24.9962170124, 0.000998
20, 300, 2.1297000885, 25.0402290821, 0.000998
20, 310, 2.14407505989, 24.9891710281, 0.000998
20, 320, 2.1354010582, 24.9932188988, 0.000998
20, 330, 2.14163897038, 24.9995391369, 0.000998
20, 340, 2.12416861057, 25.0019209385, 0.000998
20, 350, 2.13411486149, 24.9238080978, 0.000998
20, 360, 2.13523359299, 24.9161951542, 0.000998
20, 370, 2.13924458027, 24.9992980957, 0.000998
20, 380, 2.14601767063, 25.0035858154, 0.000998
20, 390, 2.14751780033, 24.9496281147, 0.000998
21, 10, 2.14546840191, 25.5502960682, 0.0009979
21, 20, 2.14077181816, 24.8986959457, 0.0009979
21, 30, 2.12975170612, 24.9332809448, 0.0009979
21, 40, 2.13575565815, 24.9895749092, 0.0009979
21, 50, 2.13739669323, 24.9883511066, 0.0009979
21, 60, 2.14501247406, 24.9312710762, 0.0009979
21, 70, 2.14726958275, 24.9173018932, 0.0009979
21, 80, 2.13049805164, 24.9871730804, 0.0009979
21, 90, 2.13644742966, 24.979391098, 0.0009979
21, 100, 2.1229883194, 24.8958258629, 0.0009979
21, 110, 2.12946949005, 24.9200000763, 0.0009979
21, 120, 2.13838949203, 24.9908602238, 0.0009979
21, 130, 2.13600769043, 24.9742569923, 0.0009979
21, 140, 2.14227614403, 24.9266419411, 0.0009979
21, 150, 2.15625767708, 24.9372289181, 0.0009979
21, 160, 2.13662564754, 24.9928741455, 0.0009979
21, 170, 2.13115651608, 25.0078349113, 0.0009979
21, 180, 2.12853453159, 25.0236740112, 0.0009979
21, 190, 2.13456025124, 25.0108799934, 0.0009979
21, 200, 2.12827334404, 24.9906368256, 0.0009979
21, 210, 2.12689402103, 25.039607048, 0.0009979
21, 220, 2.1345979929, 25.0266759396, 0.0009979
21, 230, 2.15089693069, 24.9880897999, 0.0009979
21, 240, 2.11734135151, 24.9773750305, 0.0009979
21, 250, 2.14141032696, 24.8842208385, 0.0009979
21, 260, 2.1394131422, 24.9337248802, 0.0009979
21, 270, 2.14375443459, 25.0380628109, 0.0009979
21, 280, 2.14098155499, 24.9893949032, 0.0009979
21, 290, 2.13089518547, 24.9992351532, 0.0009979
21, 300, 2.1386854887, 24.9893069267, 0.0009979
21, 310, 2.13682436943, 25.0726518631, 0.0009979
21, 320, 2.12970039845, 24.992718935, 0.0009979
21, 330, 2.13649880886, 24.9554579258, 0.0009979
21, 340, 2.11941981316, 24.9116129875, 0.0009979
21, 350, 2.12944123745, 24.9384400845, 0.0009979
21, 360, 2.12786438465, 25.0474350452, 0.0009979
21, 370, 2.14829802513, 24.988517046, 0.0009979
21, 380, 2.14510190487, 24.9911661148, 0.0009979
21, 390, 2.12821681499, 25.0143220425, 0.0009979
22, 10, 2.14802489281, 25.5549881458, 0.0009978
22, 20, 2.13325777054, 24.9904201031, 0.0009978
22, 30, 2.14706361294, 24.9931049347, 0.0009978
22, 40, 2.12018449306, 24.9836440086, 0.0009978
22, 50, 2.11444141865, 25.0367860794, 0.0009978
22, 60, 2.13900351524, 25.0359661579, 0.0009978
22, 70, 2.12711718082, 24.9931058884, 0.0009978
22, 80, 2.13413608074, 25.0136241913, 0.0009978
22, 90, 2.1272892952, 24.9577229023, 0.0009978
22, 100, 2.11296126842, 24.9305860996, 0.0009978
22, 110, 2.12592217922, 24.9530968666, 0.0009978
22, 120, 2.12715609074, 24.9868018627, 0.0009978
22, 130, 2.13633615971, 25.0157728195, 0.0009978
22, 140, 2.11458482742, 25.025069952, 0.0009978
22, 150, 2.14598696232, 25.0123770237, 0.0009978
22, 160, 2.13051588535, 25.0002551079, 0.0009978
22, 170, 2.11461246014, 25.0557348728, 0.0009978
22, 180, 2.12605047226, 25.0160310268, 0.0009978
22, 190, 2.12744436264, 24.9734311104, 0.0009978
22, 200, 2.13221774101, 24.9895260334, 0.0009978
22, 210, 2.13532044888, 25.0890541077, 0.0009978
22, 220, 2.12474343777, 24.984388113, 0.0009978
22, 230, 2.12511968613, 24.9981429577, 0.0009978
22, 240, 2.13814103603, 25.0087659359, 0.0009978
22, 250, 2.1179728508, 25.0588109493, 0.0009978
22, 260, 2.13761734962, 24.9837419987, 0.0009978
22, 270, 2.11820342541, 25.0251259804, 0.0009978
22, 280, 2.12964105606, 24.9774539471, 0.0009978
22, 290, 2.14488244057, 25.0452589989, 0.0009978
22, 300, 2.1333861351, 25.0027549267, 0.0009978
22, 310, 2.10815749168, 24.9934208393, 0.0009978
22, 320, 2.12214250565, 25.0050671101, 0.0009978
22, 330, 2.13125104904, 25.01029706, 0.0009978
22, 340, 2.12766518593, 24.9869029522, 0.0009978
22, 350, 2.11008625031, 24.9176931381, 0.0009978
22, 360, 2.1538741827, 24.924202919, 0.0009978
22, 370, 2.11383364201, 24.9973101616, 0.0009978
22, 380, 2.11981005669, 25.0559430122, 0.0009978
22, 390, 2.12233026028, 24.9945781231, 0.0009978
23, 10, 2.11936893463, 25.5086200237, 0.0009977
23, 20, 2.11187777519, 24.9870641232, 0.0009977
23, 30, 2.13353827, 25.0489788055, 0.0009977
23, 40, 2.1213889122, 24.9971628189, 0.0009977
23, 50, 2.1107786417, 25.0180780888, 0.0009977
23, 60, 2.11655073166, 25.0474960804, 0.0009977
23, 70, 2.12883191109, 24.9905791283, 0.0009977
23, 80, 2.09629385471, 24.998595953, 0.0009977
23, 90, 2.14050095081, 25.0263550282, 0.0009977
23, 100, 2.12078282833, 25.0305387974, 0.0009977
23, 110, 2.11367516518, 24.9940280914, 0.0009977
23, 120, 2.12593333721, 25.0143761635, 0.0009977
23, 130, 2.13109869957, 25.0539519787, 0.0009977
23, 140, 2.12028198242, 24.9879779816, 0.0009977
23, 150, 2.1049341917, 24.9987230301, 0.0009977
23, 160, 2.1139373064, 25.0278289318, 0.0009977
23, 170, 2.13817586899, 25.0323629379, 0.0009977
23, 180, 2.1252147913, 24.9939208031, 0.0009977
23, 190, 2.1269749403, 24.9958019257, 0.0009977
23, 200, 2.11326127052, 24.9962871075, 0.0009977
23, 210, 2.13166093826, 25.047659874, 0.0009977
23, 220, 2.12299730778, 24.9940388203, 0.0009977
23, 230, 2.11961858273, 24.9927740097, 0.0009977
23, 240, 2.12955710888, 24.9231061935, 0.0009977
23, 250, 2.10968723297, 24.9139931202, 0.0009977
23, 260, 2.1156337738, 25.0074520111, 0.0009977
23, 270, 2.10648417473, 25.0017230511, 0.0009977
23, 280, 2.11568148136, 25.0031559467, 0.0009977
23, 290, 2.10137937069, 25.0200119019, 0.0009977
23, 300, 2.11799759865, 25.0316090584, 0.0009977
23, 310, 2.11054475307, 25.0058140755, 0.0009977
23, 320, 2.11280968189, 24.9811341763, 0.0009977
23, 330, 2.1025936842, 25.0752999783, 0.0009977
23, 340, 2.11589930058, 24.9952871799, 0.0009977
23, 350, 2.10121319294, 24.9946348667, 0.0009977
23, 360, 2.11724262238, 24.9974789619, 0.0009977
23, 370, 2.11032321453, 25.068488121, 0.0009977
23, 380, 2.11375341415, 24.988186121, 0.0009977
23, 390, 2.11538074017, 24.9948959351, 0.0009977
24, 10, 2.09780857563, 25.5296261311, 0.0009976
24, 20, 2.11502287388, 25.0351259708, 0.0009976
24, 30, 2.1049022913, 24.9923000336, 0.0009976
24, 40, 2.10686638355, 24.9780099392, 0.0009976
24, 50, 2.1172961235, 24.9223208427, 0.0009976
24, 60, 2.09437866211, 24.9187099934, 0.0009976
24, 70, 2.11138646603, 25.0341498852, 0.0009976
24, 80, 2.1061694622, 24.9970448017, 0.0009976
24, 90, 2.10892984867, 24.9931409359, 0.0009976
24, 100, 2.10906426907, 25.026927948, 0.0009976
24, 110, 2.10821993351, 24.9615440369, 0.0009976
24, 120, 2.12395431995, 24.962280035, 0.0009976
24, 130, 2.10609955788, 24.8963050842, 0.0009976
24, 140, 2.11711018085, 24.9811761379, 0.0009976
24, 150, 2.1087448597, 24.9996581078, 0.0009976
24, 160, 2.11018650532, 25.0529379845, 0.0009976
24, 170, 2.11379404068, 24.9964640141, 0.0009976
24, 180, 2.11103520393, 24.9956181049, 0.0009976
24, 190, 2.10112559795, 25.0059871674, 0.0009976
24, 200, 2.11727974415, 25.0017440319, 0.0009976
24, 210, 2.11874842644, 24.9745907784, 0.0009976
24, 220, 2.10236122608, 24.8880429268, 0.0009976
24, 230, 2.12429761887, 24.9605019093, 0.0009976
24, 240, 2.11063973904, 24.9969010353, 0.0009976
24, 250, 2.09700350761, 25.0344481468, 0.0009976
24, 260, 2.11140482426, 25.0226039886, 0.0009976
24, 270, 2.10890848637, 24.9993438721, 0.0009976
24, 280, 2.10125157833, 25.0009939671, 0.0009976
24, 290, 2.12451422215, 25.0560231209, 0.0009976
24, 300, 2.10631527901, 24.9848210812, 0.0009976
24, 310, 2.12070114613, 24.9894669056, 0.0009976
24, 320, 2.0868360281, 24.9945158958, 0.0009976
24, 330, 2.10997745991, 24.9291000366, 0.0009976
24, 340, 2.10900206566, 24.9201741219, 0.0009976
24, 350, 2.10817945004, 24.999931097, 0.0009976
24, 360, 2.10492196083, 24.9938979149, 0.0009976
24, 370, 2.11504781246, 24.9895241261, 0.0009976
24, 380, 2.10738785267, 24.9428160191, 0.0009976
24, 390, 2.10905711651, 24.9021191597, 0.0009976
25, 10, 2.10034575462, 25.5159671307, 0.0009975
25, 20, 2.1046097517, 24.9601111412, 0.0009975
25, 30, 2.08641281128, 24.9527151585, 0.0009975
25, 40, 2.09614214897, 24.9064869881, 0.0009975
25, 50, 2.09201607704, 24.9559519291, 0.0009975
25, 60, 2.0981600523, 25.0429599285, 0.0009975
25, 70, 2.09154827595, 24.9919090271, 0.0009975
25, 80, 2.11795516014, 24.9941589832, 0.0009975
25, 90, 2.10537457466, 24.9925928116, 0.0009975
25, 100, 2.08150632381, 25.0182089806, 0.0009975
25, 110, 2.12100577354, 24.9184360504, 0.0009975
25, 120, 2.10834729671, 24.9292161465, 0.0009975
25, 130, 2.09400119781, 24.9750750065, 0.0009975
25, 140, 2.08861567974, 24.9867620468, 0.0009975
25, 150, 2.09622526169, 24.9331138134, 0.0009975
25, 160, 2.11767206192, 24.9068899155, 0.0009975
25, 170, 2.09813747406, 24.9841330051, 0.0009975
25, 180, 2.09814722538, 25.0186879635, 0.0009975
25, 190, 2.1090649128, 24.9984807968, 0.0009975
25, 200, 2.0927968502, 24.9827311039, 0.0009975
25, 210, 2.09040278196, 24.9946479797, 0.0009975
25, 220, 2.09396278858, 24.9553058147, 0.0009975
25, 230, 2.09765386581, 24.9062311649, 0.0009975
25, 240, 2.08570363522, 24.9866518974, 0.0009975
25, 250, 2.11559681892, 24.9844682217, 0.0009975
25, 260, 2.09682314396, 25.0664830208, 0.0009975
25, 270, 2.10230567455, 24.9940929413, 0.0009975
25, 280, 2.087210536, 25.0038499832, 0.0009975
25, 290, 2.09373524189, 24.984844923, 0.0009975
25, 300, 2.08242869377, 24.9890220165, 0.0009975
25, 310, 2.09562308788, 24.9289150238, 0.0009975
25, 320, 2.11279578209, 24.9351239204, 0.0009975
25, 330, 2.10444765091, 24.9973399639, 0.0009975
25, 340, 2.12478952408, 24.9777748585, 0.0009975
25, 350, 2.09388175011, 24.9795320034, 0.0009975
25, 360, 2.09072995186, 24.882101059, 0.0009975
25, 370, 2.09466543198, 24.9642879963, 0.0009975
25, 380, 2.09955091476, 25.0142309666, 0.0009975
25, 390, 2.10286023617, 24.9642221928, 0.0009975
26, 10, 2.11166353226, 25.5407738686, 0.00049865
26, 20, 2.09165744781, 25.0095620155, 0.00049865
26, 30, 2.08838946819, 24.9707958698, 0.00049865
26, 40, 2.09800069332, 24.8833799362, 0.00049865
26, 50, 2.08971040249, 24.9756860733, 0.00049865
26, 60, 2.10076494217, 24.9924850464, 0.00049865
26, 70, 2.0967304945, 24.9900081158, 0.00049865
26, 80, 2.09490869045, 24.9984850883, 0.00049865
26, 90, 2.09593865871, 24.8919258118, 0.00049865
26, 100, 2.09561862946, 24.9438269138, 0.00049865
26, 110, 2.09507262707, 25.0082368851, 0.00049865
26, 120, 2.08613510132, 24.9996008873, 0.00049865
26, 130, 2.08091146946, 25.003412962, 0.00049865
26, 140, 2.08551354408, 24.956182003, 0.00049865
26, 150, 2.08812270164, 24.8898780346, 0.00049865
26, 160, 2.08112208843, 24.9815700054, 0.00049865
26, 170, 2.09664876461, 24.9844279289, 0.00049865
26, 180, 2.09356615543, 25.0201210976, 0.00049865
26, 190, 2.07695534229, 25.0493152142, 0.00049865
26, 200, 2.094779706, 24.9930298328, 0.00049865
26, 210, 2.09241001606, 25.029916048, 0.00049865
26, 220, 2.07882478237, 24.9885020256, 0.00049865
26, 230, 2.09086201191, 24.9832549095, 0.00049865
26, 240, 2.09669101238, 24.9253540039, 0.00049865
26, 250, 2.09284334183, 24.9127380848, 0.00049865
26, 260, 2.08291194439, 24.9882259369, 0.00049865
26, 270, 2.07881834507, 24.9961619377, 0.00049865
26, 280, 2.07923779488, 25.0211031437, 0.00049865
