epoch, iteration, loss, train-acc, lr, time 
61,230,1.602,86.094,0.02499712,6.64225292
61,240,1.605,86.016,0.02499712,6.66791916
61,250,1.584,87.969,0.02499712,6.65870905
61,260,1.606,86.172,0.02499712,6.64587903
61,270,1.599,86.094,0.02499712,6.65971613
61,280,1.612,85.547,0.02499712,6.65776014
61,290,1.595,87.422,0.02499712,6.65645599
61,300,1.601,86.719,0.02499712,6.64918995
61,310,1.597,86.953,0.02499712,6.64833593
61,320,1.586,88.125,0.02499712,6.64919496
61,330,1.621,84.688,0.02499712,6.6534462
61,340,1.606,85.625,0.02499712,6.65630293
61,350,1.6,87.031,0.02499712,6.65436697
61,360,1.61,85.391,0.02499712,6.64823294
61,370,1.611,86.172,0.02499712,6.65599608
61,380,1.603,86.328,0.02499712,6.65218306
61,390,1.619,84.766,0.02499712,6.66287804
62,10,1.582,88.203,0.02499702,7.680722
62,20,1.599,86.484,0.02499702,6.64725804
62,30,1.582,88.281,0.02499702,6.66655302
62,40,1.594,87.422,0.02499702,6.65595007
62,50,1.594,87.031,0.02499702,6.65484786
62,60,1.582,88.516,0.02499702,6.65478897
62,70,1.587,88.047,0.02499702,6.6615541
62,80,1.606,86.094,0.02499702,6.6555469
62,90,1.599,86.562,0.02499702,6.65504694
62,100,1.586,88.047,0.02499702,6.65047693
62,110,1.6,86.562,0.02499702,6.6533401
62,120,1.589,88.047,0.02499702,6.64580297
62,130,1.591,87.656,0.02499702,6.65639806
62,140,1.589,88.359,0.02499702,6.65032196
62,150,1.588,87.422,0.02499702,6.65085602
62,160,1.591,87.656,0.02499702,6.65837002
62,170,1.581,88.906,0.02499702,6.64604783
62,180,1.596,86.875,0.02499702,6.65263581
62,190,1.615,85.469,0.02499702,6.64204812
62,200,1.593,87.031,0.02499702,6.6339879
62,210,1.587,87.969,0.02499702,6.65443802
62,220,1.607,85.547,0.02499702,6.62033892
62,230,1.602,86.094,0.02499702,6.62970805
62,240,1.603,86.406,0.02499702,6.64069605
62,250,1.611,85.078,0.02499702,6.64341187
62,260,1.604,86.719,0.02499702,6.64269495
62,270,1.608,85.625,0.02499702,6.63021612
62,280,1.59,87.891,0.02499702,6.62478805
62,290,1.595,88.047,0.02499702,6.64268398
62,300,1.598,86.484,0.02499702,6.63771701
62,310,1.626,83.438,0.02499702,6.62483382
62,320,1.597,86.875,0.02499702,6.64342022
62,330,1.602,86.406,0.02499702,6.61853909
62,340,1.614,85.156,0.02499702,6.63802004
62,350,1.59,87.734,0.02499702,6.62882781
62,360,1.602,86.25,0.02499702,6.63140702
62,370,1.61,85.312,0.02499702,6.65742302
62,380,1.595,87.344,0.02499702,6.62217593
62,390,1.591,87.891,0.02499702,6.63400483
63,10,1.605,86.016,0.02499692,7.61934185
63,20,1.596,86.875,0.02499692,6.63882208
63,30,1.59,87.812,0.02499692,6.63078094
63,40,1.588,87.891,0.02499692,6.62701321
63,50,1.593,87.266,0.02499692,6.63414502
63,60,1.596,87.109,0.02499692,6.63136601
63,70,1.606,85.625,0.02499692,6.63127995
63,80,1.581,88.906,0.02499692,6.63130307
63,90,1.602,87.031,0.02499692,6.64197803
63,100,1.583,88.281,0.02499692,6.63247609
63,110,1.599,86.328,0.02499692,6.6337781
63,120,1.593,87.422,0.02499692,6.62814403
63,130,1.58,88.594,0.02499692,6.63389683
63,140,1.599,86.641,0.02499692,6.62891102
63,150,1.608,85.938,0.02499692,6.62331486
63,160,1.596,87.109,0.02499692,6.62703896
63,170,1.599,86.719,0.02499692,6.61992788
63,180,1.604,86.484,0.02499692,6.63627005
63,190,1.588,87.969,0.02499692,6.639467
63,200,1.605,86.328,0.02499692,6.63100386
63,210,1.6,86.797,0.02499692,6.65014505
63,220,1.583,88.438,0.02499692,6.62214994
63,230,1.606,86.25,0.02499692,6.63669896
63,240,1.604,86.328,0.02499692,6.63126588
63,250,1.597,87.5,0.02499692,6.62335896
63,260,1.602,86.094,0.02499692,6.63983011
63,270,1.604,86.094,0.02499692,6.627666
63,280,1.608,85.859,0.02499692,6.6383481
63,290,1.589,87.812,0.02499692,6.64406896
63,300,1.595,86.719,0.02499692,6.64024401
63,310,1.601,86.484,0.02499692,6.64672518
63,320,1.595,87.344,0.02499692,6.64075899
63,330,1.599,86.641,0.02499692,6.64974999
63,340,1.6,86.641,0.02499692,6.65924215
63,350,1.599,86.797,0.02499692,6.62953591
63,360,1.598,87.344,0.02499692,6.64648581
63,370,1.609,85.469,0.02499692,6.65754008
63,380,1.608,85.547,0.02499692,6.64788294
63,390,1.589,87.656,0.02499692,6.66102004
64,10,1.596,86.797,0.02499682,7.65977502
64,20,1.58,89.062,0.02499682,6.64671588
64,30,1.581,88.516,0.02499682,6.65024686
64,40,1.57,89.531,0.02499682,6.64593101
64,50,1.599,86.953,0.02499682,6.6415801
64,60,1.586,88.047,0.02499682,6.64509201
64,70,1.595,87.188,0.02499682,6.65512013
64,80,1.567,90,0.02499682,6.65864706
64,90,1.591,87.5,0.02499682,6.65330601
64,100,1.593,87.812,0.02499682,6.66147494
64,110,1.597,86.641,0.02499682,6.66003394
64,120,1.601,86.484,0.02499682,6.64836717
64,130,1.61,85.703,0.02499682,6.64565206
64,140,1.6,86.875,0.02499682,6.65040493
64,150,1.604,85.781,0.02499682,6.65442801
64,160,1.585,88.281,0.02499682,6.63411498
64,170,1.599,86.797,0.02499682,6.65620112
64,180,1.593,87.812,0.02499682,6.64606404
64,190,1.601,86.562,0.02499682,6.65647101
64,200,1.585,88.75,0.02499682,6.66256118
64,210,1.586,88.125,0.02499682,6.65468001
64,220,1.593,87.188,0.02499682,6.645123
64,230,1.604,86.562,0.02499682,6.65584898
64,240,1.605,86.172,0.02499682,6.66286707
64,250,1.579,88.828,0.02499682,6.66112709
64,260,1.623,84.453,0.02499682,6.64975309
64,270,1.606,85.625,0.02499682,6.65572095
64,280,1.589,88.125,0.02499682,6.65464211
64,290,1.607,85.625,0.02499682,6.6595099
64,300,1.606,86.094,0.02499682,6.64780593
64,310,1.585,88.672,0.02499682,6.669245
64,320,1.624,84.453,0.02499682,6.65234399
64,330,1.616,84.766,0.02499682,6.64548492
64,340,1.583,88.438,0.02499682,6.65828085
64,350,1.599,86.641,0.02499682,6.65195107
64,360,1.605,86.094,0.02499682,6.64698815
64,370,1.585,88.047,0.02499682,6.64246893
64,380,1.609,86.016,0.02499682,6.64785504
64,390,1.606,86.094,0.02499682,6.64973712
65,10,1.588,87.656,0.02499672,7.66214705
65,20,1.574,89.219,0.02499672,6.65961599
65,30,1.584,88.203,0.02499672,6.65068102
65,40,1.595,87.031,0.02499672,6.65344405
65,50,1.592,87.578,0.02499672,6.66068387
65,60,1.58,88.359,0.02499672,6.67126393
65,70,1.581,88.516,0.02499672,6.65212297
65,80,1.597,87.031,0.02499672,6.66851497
65,90,1.607,85.781,0.02499672,6.65097594
65,100,1.589,87.656,0.02499672,6.6624639
65,110,1.596,87.344,0.02499672,6.64464903
65,120,1.588,87.812,0.02499672,6.65296698
65,130,1.616,84.922,0.02499672,6.66903901
65,140,1.587,87.891,0.02499672,6.65459418
65,150,1.601,86.328,0.02499672,6.64911914
65,160,1.594,87.344,0.02499672,6.64651799
65,170,1.599,86.406,0.02499672,6.64935899
65,180,1.593,87.812,0.02499672,6.64997602
65,190,1.588,87.734,0.02499672,6.64905405
65,200,1.594,86.328,0.02499672,6.64215899
65,210,1.594,87.344,0.02499672,6.63283706
65,220,1.604,86.484,0.02499672,6.6389091
65,230,1.603,86.094,0.02499672,6.62465405
65,240,1.587,87.969,0.02499672,6.63136911
65,250,1.597,87.031,0.02499672,6.64473605
65,260,1.587,88.281,0.02499672,6.63470697
65,270,1.605,86.016,0.02499672,6.62505579
65,280,1.592,87.188,0.02499672,6.62536716
65,290,1.603,86.406,0.02499672,6.62452221
65,300,1.614,85.156,0.02499672,6.62242293
65,310,1.612,84.922,0.02499672,6.63547993
65,320,1.595,87.031,0.02499672,6.62472486
65,330,1.599,86.328,0.02499672,6.63220286
65,340,1.592,87.578,0.02499672,6.62210202
65,350,1.608,86.016,0.02499672,6.62072492
65,360,1.594,87.734,0.02499672,6.6288619
65,370,1.6,87.188,0.02499672,6.61889315
65,380,1.595,86.875,0.02499672,6.62875605
65,390,1.61,85.547,0.02499672,6.618644
66,10,1.592,87.344,0.02499662,7.63004303
66,20,1.581,87.969,0.02499662,6.61874199
66,30,1.568,90.391,0.02499662,6.62857699
66,40,1.583,89.062,0.02499662,6.63757515
66,50,1.578,89.297,0.02499662,6.64749098
66,60,1.581,88.672,0.02499662,6.63218999
66,70,1.589,87.812,0.02499662,6.658566
66,80,1.595,87.422,0.02499662,6.63553715
66,90,1.584,88.828,0.02499662,6.63468814
66,100,1.591,87.5,0.02499662,6.63631415
66,110,1.588,88.281,0.02499662,6.64383197
66,120,1.592,87.188,0.02499662,6.63724804
66,130,1.588,87.891,0.02499662,6.64657307
66,140,1.599,86.875,0.02499662,6.64654493
66,150,1.591,87.578,0.02499662,6.63823915
66,160,1.604,86.094,0.02499662,6.63217902
66,170,1.582,88.828,0.02499662,6.63387299
66,180,1.599,86.406,0.02499662,6.65143991
66,190,1.616,84.688,0.02499662,6.64825106
66,200,1.598,87.109,0.02499662,6.6473949
66,210,1.583,88.047,0.02499662,6.64823294
66,220,1.591,87.891,0.02499662,6.65441298
66,230,1.606,85.859,0.02499662,6.65718508
66,240,1.593,87.109,0.02499662,6.65109396
66,250,1.595,87.266,0.02499662,6.65781808
66,260,1.592,87.422,0.02499662,6.65151596
66,270,1.594,87.734,0.02499662,6.64719296
66,280,1.584,88.281,0.02499662,6.6504221
66,290,1.597,86.797,0.02499662,6.66011786
66,300,1.581,89.062,0.02499662,6.64745903
66,310,1.601,86.562,0.02499662,6.65697598
66,320,1.591,87.344,0.02499662,6.64501095
66,330,1.602,86.562,0.02499662,6.66522789
66,340,1.61,85.391,0.02499662,6.64082909
66,350,1.601,86.328,0.02499662,6.66711807
66,360,1.617,84.922,0.02499662,6.65256596
66,370,1.591,87.734,0.02499662,6.64633012
66,380,1.61,86.016,0.02499662,6.65861392
66,390,1.59,87.5,0.02499662,6.656461
67,10,1.578,89.297,0.02499652,7.73635793
67,20,1.591,87.422,0.02499652,6.64561296
67,30,1.597,86.719,0.02499652,6.64884305
67,40,1.595,87.266,0.02499652,6.65823817
67,50,1.565,90.859,0.02499652,6.64912009
67,60,1.595,87.578,0.02499652,6.64854813
67,70,1.592,87.109,0.02499652,6.65420914
67,80,1.586,88.203,0.02499652,6.65678692
67,90,1.591,87.891,0.02499652,6.65979815
67,100,1.6,86.328,0.02499652,6.63988781
67,110,1.587,88.047,0.02499652,6.66287518
67,120,1.61,85.625,0.02499652,6.66160893
67,130,1.594,87.031,0.02499652,6.64430809
67,140,1.602,86.719,0.02499652,6.65481687
67,150,1.6,86.797,0.02499652,6.65541196
67,160,1.591,87.891,0.02499652,6.640028
67,170,1.589,88.281,0.02499652,6.6642189
67,180,1.589,87.891,0.02499652,6.64839315
67,190,1.599,86.328,0.02499652,6.64556813
67,200,1.588,87.344,0.02499652,6.65854788
67,210,1.589,87.734,0.02499652,6.66964197
67,220,1.582,88.75,0.02499652,6.66291189
67,230,1.605,86.25,0.02499652,6.64091301
67,240,1.589,87.891,0.02499652,6.65794802
67,250,1.592,87.422,0.02499652,6.65863395
67,260,1.599,86.328,0.02499652,6.64309311
67,270,1.587,87.734,0.02499652,6.65405893
67,280,1.575,89.219,0.02499652,6.65860796
67,290,1.606,85.938,0.02499652,6.65009212
67,300,1.589,87.578,0.02499652,6.6515851
67,310,1.602,86.641,0.02499652,6.64294982
67,320,1.585,88.125,0.02499652,6.64829397
67,330,1.589,87.891,0.02499652,6.65401101
67,340,1.611,85.625,0.02499652,6.64028502
67,350,1.604,85.859,0.02499652,6.63534212
67,360,1.603,86.094,0.02499652,6.63741398
67,370,1.588,87.969,0.02499652,6.63576198
67,380,1.612,85.312,0.02499652,6.63864398
67,390,1.602,86.25,0.02499652,6.62568092
68,10,1.597,86.641,0.02499642,7.64514399
68,20,1.579,89.062,0.02499642,6.63538909
68,30,1.581,88.672,0.02499642,6.63090706
68,40,1.578,88.906,0.02499642,6.6311779
68,50,1.577,88.984,0.02499642,6.61908889
68,60,1.591,87.656,0.02499642,6.62631607
68,70,1.601,86.172,0.02499642,6.62410402
68,80,1.583,88.906,0.02499642,6.61812305
68,90,1.576,89.219,0.02499642,6.64762282
68,100,1.588,87.891,0.02499642,6.63556314
68,110,1.593,87.656,0.02499642,6.63068986
68,120,1.589,88.125,0.02499642,6.63731408
68,130,1.592,87.812,0.02499642,6.62409186
68,140,1.602,86.406,0.02499642,6.63255882
68,150,1.592,87.109,0.02499642,6.61381197
68,160,1.597,86.953,0.02499642,6.6235199
68,170,1.586,87.969,0.02499642,6.62266302
68,180,1.597,87.188,0.02499642,6.63263297
68,190,1.587,87.891,0.02499642,6.62109208
68,200,1.61,85.547,0.02499642,6.62549615
68,210,1.595,87.031,0.02499642,6.63106894
68,220,1.6,87.344,0.02499642,6.63571501
68,230,1.603,86.406,0.02499642,6.63611794
68,240,1.596,86.953,0.02499642,6.63150001
68,250,1.591,87.734,0.02499642,6.63891697
68,260,1.607,86.016,0.02499642,6.64163804
68,270,1.594,87.422,0.02499642,6.63752699
68,280,1.595,87.266,0.02499642,6.65021682
68,290,1.607,85.625,0.02499642,6.63386297
68,300,1.607,85.859,0.02499642,6.64338017
68,310,1.59,88.203,0.02499642,6.64732289
68,320,1.601,86.641,0.02499642,6.63591599
68,330,1.598,86.719,0.02499642,6.65076208
68,340,1.585,88.359,0.02499642,6.63719606
68,350,1.601,86.484,0.02499642,6.6522131
68,360,1.594,87.188,0.02499642,6.64517879
68,370,1.592,87.422,0.02499642,6.66015506
68,380,1.6,87.031,0.02499642,6.65719986
68,390,1.598,87.031,0.02499642,6.65854406
69,10,1.586,87.812,0.02499632,7.68551111
69,20,1.582,88.359,0.02499632,6.65252209
69,30,1.588,87.266,0.02499632,6.64645791
69,40,1.579,89.062,0.02499632,6.64915514
69,50,1.565,90.312,0.02499632,6.65664291
69,60,1.589,87.969,0.02499632,6.655936
69,70,1.586,88.125,0.02499632,6.64241004
69,80,1.579,88.828,0.02499632,6.64179111
69,90,1.595,87.109,0.02499632,6.65369415
69,100,1.581,88.594,0.02499632,6.64773107
69,110,1.589,87.812,0.02499632,6.66024399
69,120,1.588,88.047,0.02499632,6.65571713
69,130,1.593,87.5,0.02499632,6.64672613
69,140,1.587,88.281,0.02499632,6.65282607
69,150,1.589,87.969,0.02499632,6.64966393
69,160,1.609,85.391,0.02499632,6.63857198
69,170,1.594,87.188,0.02499632,6.64763999
69,180,1.595,87.422,0.02499632,6.65143013
69,190,1.595,86.953,0.02499632,6.64963794
69,200,1.609,85.469,0.02499632,6.65570188
69,210,1.593,87.656,0.02499632,6.6563499
69,220,1.604,86.172,0.02499632,6.66123605
69,230,1.593,87.188,0.02499632,6.65208507
69,240,1.583,88.438,0.02499632,6.67132282
69,250,1.58,88.438,0.02499632,6.65731001
69,260,1.604,86.25,0.02499632,6.66138101
69,270,1.605,86.094,0.02499632,6.65836501
69,280,1.599,86.562,0.02499632,6.65970683
69,290,1.607,86.016,0.02499632,6.65459394
69,300,1.607,85.938,0.02499632,6.65779805
69,310,1.59,87.578,0.02499632,6.65083313
69,320,1.602,86.406,0.02499632,6.65354991
69,330,1.6,86.797,0.02499632,6.64443398
69,340,1.603,86.484,0.02499632,6.65454507
69,350,1.585,88.281,0.02499632,6.65596104
69,360,1.603,86.016,0.02499632,6.64709401
69,370,1.583,88.516,0.02499632,6.65228295
69,380,1.594,87.344,0.02499632,6.65638304
69,390,1.602,85.781,0.02499632,6.64909005
70,10,1.577,89.219,0.02499622,7.66690516
70,20,1.589,87.422,0.02499622,6.64009309
70,30,1.573,89.688,0.02499622,6.67957497
70,40,1.581,88.359,0.02499622,6.650877
70,50,1.595,86.875,0.02499622,6.6395731
70,60,1.605,86.328,0.02499622,6.6529088
70,70,1.598,86.797,0.02499622,6.65212798
70,80,1.591,88.125,0.02499622,6.65747094
70,90,1.598,86.797,0.02499622,6.65288615
70,100,1.59,87.656,0.02499622,6.64721894
70,110,1.588,87.812,0.02499622,6.64654493
70,120,1.587,88.125,0.02499622,6.63444304
70,130,1.59,87.734,0.02499622,6.63682103
70,140,1.598,87.188,0.02499622,6.629457
70,150,1.59,87.656,0.02499622,6.64406013
70,160,1.605,85.469,0.02499622,6.64502192
70,170,1.581,88.672,0.02499622,6.64430285
70,180,1.604,86.172,0.02499622,6.63898087
70,190,1.577,89.297,0.02499622,6.631742
70,200,1.602,86.719,0.02499622,6.63018107
70,210,1.58,89.141,0.02499622,6.62170005
70,220,1.583,88.672,0.02499622,6.63055086
70,230,1.591,87.578,0.02499622,6.63955903
70,240,1.593,87.109,0.02499622,6.61732006
70,250,1.596,86.484,0.02499622,6.62445688
70,260,1.581,88.359,0.02499622,6.6275382
70,270,1.591,87.812,0.02499622,6.64222789
70,280,1.588,88.125,0.02499622,6.62014985
70,290,1.603,86.719,0.02499622,6.64067221
70,300,1.597,87.109,0.02499622,6.62515497
70,310,1.587,88.203,0.02499622,6.62821388
70,320,1.594,87.266,0.02499622,6.6306529
70,330,1.591,87.266,0.02499622,6.63185
70,340,1.612,85.547,0.02499622,6.63164401
70,350,1.593,87.5,0.02499622,6.61723709
70,360,1.589,87.812,0.02499622,6.62993813
70,370,1.592,87.188,0.02499622,6.63270187
70,380,1.592,87.734,0.02499622,6.63339615
70,390,1.614,85.312,0.02499622,6.64240289
71,10,1.571,89.609,0.02499612,7.64712
71,20,1.575,89.141,0.02499612,6.64039493
71,30,1.571,89.688,0.02499612,6.63047385
71,40,1.574,89.609,0.02499612,6.64306211
71,50,1.589,87.656,0.02499612,6.63285995
71,60,1.589,87.578,0.02499612,6.63449001
71,70,1.571,89.609,0.02499612,6.64928699
71,80,1.593,87.344,0.02499612,6.64826107
71,90,1.585,87.969,0.02499612,6.65128398
71,100,1.579,88.594,0.02499612,6.64549613
71,110,1.577,89.141,0.02499612,6.63604307
71,120,1.581,89.062,0.02499612,6.64730906
71,130,1.581,88.906,0.02499612,6.65025592
71,140,1.582,88.984,0.02499612,6.64001489
71,150,1.583,88.438,0.02499612,6.64815402
71,160,1.57,90.078,0.02499612,6.64863491
71,170,1.582,88.203,0.02499612,6.64939499
71,180,1.595,86.719,0.02499612,6.65234399
71,190,1.605,85.938,0.02499612,6.65360212
71,200,1.585,88.203,0.02499612,6.6603992
71,210,1.586,88.125,0.02499612,6.64368415
71,220,1.59,87.734,0.02499612,6.65644908
71,230,1.59,87.344,0.02499612,6.6531899
71,240,1.594,87.031,0.02499612,6.65584207
71,250,1.594,87.422,0.02499612,6.65186501
71,260,1.594,87.188,0.02499612,6.66131306
71,270,1.587,87.891,0.02499612,6.64356399
71,280,1.595,86.875,0.02499612,6.63723302
71,290,1.612,85.156,0.02499612,6.65736103
71,300,1.599,86.094,0.02499612,6.65731502
71,310,1.615,85.234,0.02499612,6.64305806
71,320,1.596,87.031,0.02499612,6.65471911
71,330,1.597,86.328,0.02499612,6.65059185
71,340,1.579,89.062,0.02499612,6.65513802
71,350,1.585,88.516,0.02499612,6.64220405
71,360,1.594,87.578,0.02499612,6.64306498
71,370,1.593,87.109,0.02499612,6.64477491
71,380,1.598,86.797,0.02499612,6.64365697
71,390,1.582,88.984,0.02499612,6.65203118
72,10,1.572,90.156,0.02499602,7.65799594
72,20,1.583,87.969,0.02499602,6.65694809
72,30,1.574,89.141,0.02499602,6.66539502
72,40,1.579,88.672,0.02499602,6.65324402
72,50,1.574,89.297,0.02499602,6.66109705
72,60,1.594,87.344,0.02499602,6.64394999
72,70,1.585,88.281,0.02499602,6.63438106
72,80,1.58,88.672,0.02499602,6.66306305
72,90,1.589,88.281,0.02499602,6.65250301
72,100,1.587,87.891,0.02499602,6.64778399
72,110,1.583,87.969,0.02499602,6.65152097
72,120,1.577,89.141,0.02499602,6.6494391
72,130,1.596,86.953,0.02499602,6.64947104
72,140,1.583,88.203,0.02499602,6.64616299
72,150,1.578,88.359,0.02499602,6.66070485
72,160,1.585,88.672,0.02499602,6.64898396
72,170,1.591,87.109,0.02499602,6.654809
72,180,1.576,89.219,0.02499602,6.65075302
72,190,1.579,89.453,0.02499602,6.63842797
72,200,1.589,87.578,0.02499602,6.66696596
72,210,1.597,87.109,0.02499602,6.6540482
72,220,1.592,87.891,0.02499602,6.65614414
72,230,1.58,88.984,0.02499602,6.65219593
72,240,1.599,86.719,0.02499602,6.64351892
72,250,1.584,88.281,0.02499602,6.652915
72,260,1.593,87.656,0.02499602,6.672616
72,270,1.585,88.438,0.02499602,6.6452899
72,280,1.591,87.578,0.02499602,6.64772916
72,290,1.587,88.359,0.02499602,6.63805699
72,300,1.606,85.938,0.02499602,6.64072704
72,310,1.602,86.797,0.02499602,6.64190698
72,320,1.601,86.719,0.02499602,6.63623691
72,330,1.594,87.109,0.02499602,6.63492322
72,340,1.594,87.109,0.02499602,6.63558197
72,350,1.596,87.188,0.02499602,6.62541294
72,360,1.587,88.125,0.02499602,6.64254189
72,370,1.59,87.969,0.02499602,6.62563896
72,380,1.62,84.297,0.02499602,6.61807823
72,390,1.591,88.125,0.02499602,6.63757086
73,10,1.585,88.359,0.02499592,7.64695907
73,20,1.578,88.828,0.02499592,6.649822
73,30,1.59,87.5,0.02499592,6.63140702
73,40,1.579,88.75,0.02499592,6.63713479
73,50,1.582,88.438,0.02499592,6.62782478
73,60,1.583,88.594,0.02499592,6.61035609
73,70,1.576,89.062,0.02499592,6.6338439
73,80,1.602,86.406,0.02499592,6.62383699
73,90,1.58,89.141,0.02499592,6.62617993
73,100,1.588,87.734,0.02499592,6.62067604
73,110,1.582,88.594,0.02499592,6.61985111
73,120,1.595,87.031,0.02499592,6.62473106
73,130,1.578,89.062,0.02499592,6.62805605
73,140,1.587,88.125,0.02499592,6.63391495
73,150,1.59,87.578,0.02499592,6.64167786
73,160,1.582,88.359,0.02499592,6.64044809
73,170,1.597,86.641,0.02499592,6.63297677
73,180,1.599,86.719,0.02499592,6.64776897
73,190,1.586,87.734,0.02499592,6.64474201
73,200,1.591,87.578,0.02499592,6.63981509
73,210,1.594,87.188,0.02499592,6.63894391
73,220,1.583,88.281,0.02499592,6.65352988
73,230,1.602,86.016,0.02499592,6.63165498
73,240,1.584,88.047,0.02499592,6.63774014
73,250,1.595,87.109,0.02499592,6.66111588
73,260,1.597,87.109,0.02499592,6.64360404
73,270,1.598,86.797,0.02499592,6.64991999
73,280,1.592,87.188,0.02499592,6.6510942
73,290,1.603,85.938,0.02499592,6.67247605
73,300,1.598,87.266,0.02499592,6.64742708
73,310,1.589,87.969,0.02499592,6.66131997
73,320,1.598,86.719,0.02499592,6.64005399
73,330,1.589,87.812,0.02499592,6.67027187
73,340,1.574,89.531,0.02499592,6.65823197
73,350,1.589,87.031,0.02499592,6.65899801
73,360,1.586,88.203,0.02499592,6.64853907
73,370,1.58,88.359,0.02499592,6.63968801
73,380,1.597,87.344,0.02499592,6.64597893
73,390,1.598,87.109,0.02499592,6.65826893
74,10,1.571,89.766,0.02499582,7.65256095
74,20,1.571,89.453,0.02499582,6.66658211
74,30,1.586,87.812,0.02499582,6.65003514
74,40,1.581,88.281,0.02499582,6.65775108
74,50,1.569,89.766,0.02499582,6.65492415
74,60,1.573,90.078,0.02499582,6.64848399
74,70,1.586,87.656,0.02499582,6.65402508
74,80,1.583,88.672,0.02499582,6.64840794
74,90,1.584,88.203,0.02499582,6.65438199
74,100,1.59,87.266,0.02499582,6.66293788
74,110,1.585,88.203,0.02499582,6.64498711
74,120,1.581,88.281,0.02499582,6.68771505
74,130,1.586,88.203,0.02499582,6.663028
74,140,1.593,86.797,0.02499582,6.65547204
74,150,1.586,87.734,0.02499582,6.65942502
74,160,1.582,88.438,0.02499582,6.64817715
74,170,1.589,88.281,0.02499582,6.6400609
74,180,1.596,86.953,0.02499582,6.64727402
74,190,1.585,88.516,0.02499582,6.65343618
74,200,1.595,87.266,0.02499582,6.64545202
74,210,1.591,87.578,0.02499582,6.64488721
74,220,1.576,89.531,0.02499582,6.67559505
74,230,1.579,89.297,0.02499582,6.65326285
74,240,1.598,86.797,0.02499582,6.64566517
74,250,1.59,87.656,0.02499582,6.66593504
74,260,1.589,88.047,0.02499582,6.64477205
74,270,1.583,88.438,0.02499582,6.655828
74,280,1.602,86.172,0.02499582,6.65668106
74,290,1.597,87.344,0.02499582,6.64519095
74,300,1.591,87.578,0.02499582,6.65774298
74,310,1.597,86.797,0.02499582,6.63422799
74,320,1.583,88.281,0.02499582,6.65016103
74,330,1.591,87.188,0.02499582,6.65090609
74,340,1.593,87.734,0.02499582,6.65579104
74,350,1.58,88.672,0.02499582,6.6619761
74,360,1.596,86.953,0.02499582,6.660182
74,370,1.596,87.031,0.02499582,6.65109301
74,380,1.598,86.328,0.02499582,6.65959311
74,390,1.583,88.516,0.02499582,6.65594387
75,10,1.576,89.141,0.02499572,7.68802595
75,20,1.576,89.219,0.02499572,6.644526
75,30,1.575,88.984,0.02499572,6.659307
75,40,1.575,89.141,0.02499572,6.66727591
75,50,1.573,89.453,0.02499572,6.63077712
75,60,1.585,88.516,0.02499572,6.64569807
75,70,1.59,87.734,0.02499572,6.65753198
75,80,1.594,86.953,0.02499572,6.64038706
75,90,1.584,88.047,0.02499572,6.64207697
75,100,1.601,86.641,0.02499572,6.64045811
75,110,1.566,90.156,0.02499572,6.64274001
75,120,1.59,87.734,0.02499572,6.63410115
75,130,1.586,88.359,0.02499572,6.64603114
75,140,1.586,87.734,0.02499572,6.63593102
75,150,1.582,88.203,0.02499572,6.63858199
75,160,1.6,86.406,0.02499572,6.62899303
75,170,1.576,89.141,0.02499572,6.63133788
75,180,1.58,88.984,0.02499572,6.63639307
75,190,1.581,88.75,0.02499572,6.6232841
75,200,1.592,87.188,0.02499572,6.62022018
75,210,1.591,87.812,0.02499572,6.62902999
75,220,1.606,85.938,0.02499572,6.64076591
75,230,1.592,87.266,0.02499572,6.62577415
75,240,1.584,88.125,0.02499572,6.62400794
75,250,1.587,87.969,0.02499572,6.62062311
75,260,1.592,87.812,0.02499572,6.62194514
75,270,1.579,89.062,0.02499572,6.62842298
75,280,1.585,88.672,0.02499572,6.61957312
75,290,1.586,87.812,0.02499572,6.62422013
75,300,1.58,88.75,0.02499572,6.62521005
75,310,1.581,89.062,0.02499572,6.62039709
75,320,1.585,87.734,0.02499572,6.62671113
75,330,1.572,89.141,0.02499572,6.62685299
75,340,1.599,86.562,0.02499572,6.62462211
75,350,1.597,86.953,0.02499572,6.633039
75,360,1.606,86.094,0.02499572,6.63421702
75,370,1.591,87.422,0.02499572,6.6357491
75,380,1.593,87.422,0.02499572,6.64823794
75,390,1.592,87.656,0.02499572,6.64731097
76,10,1.582,88.594,0.01249781,7.69462109
76,20,1.567,90.547,0.01249781,6.64496303
76,30,1.57,89.062,0.01249781,6.64832592
76,40,1.566,89.922,0.01249781,6.65345788
76,50,1.578,88.672,0.01249781,6.65350389
76,60,1.561,90.625,0.01249781,6.6364131
76,70,1.562,90.547,0.01249781,6.65223408
76,80,1.554,91.25,0.01249781,6.64401793
76,90,1.558,90.938,0.01249781,6.63162398
76,100,1.571,89.297,0.01249781,6.65599203
76,110,1.552,91.25,0.01249781,6.65078998
76,120,1.559,91.406,0.01249781,6.66200185
76,130,1.556,91.094,0.01249781,6.65065598
76,140,1.567,90,0.01249781,6.65454602
76,150,1.552,91.094,0.01249781,6.65811396
76,160,1.562,90.547,0.01249781,6.65652895
76,170,1.562,90.938,0.01249781,6.65015817
76,180,1.545,92.344,0.01249781,6.66041589
76,190,1.559,90.938,0.01249781,6.65887284
76,200,1.567,90,0.01249781,6.6359942
