epoch, iteration, loss, train-acc, lr, time
180,290,1.467,99.609,0.00077842,6.44752693
180,300,1.467,99.688,0.00077842,6.44799805
180,310,1.468,99.375,0.00077842,6.43701601
180,320,1.468,99.453,0.00077842,6.44915295
180,330,1.467,99.688,0.00077842,6.45747304
180,340,1.47,99.219,0.00077842,6.43050408
180,350,1.465,99.844,0.00077842,6.45242715
180,360,1.468,99.531,0.00077842,6.43925714
180,370,1.467,99.453,0.00077842,6.47324204
180,380,1.468,99.531,0.00077842,6.46083617
180,390,1.468,99.531,0.00077842,6.45540905
181,10,1.466,99.609,0.00077832,7.09433508
181,20,1.468,99.453,0.00077832,6.43861818
181,30,1.468,99.453,0.00077832,6.44618988
181,40,1.466,99.688,0.00077832,6.44110489
181,50,1.466,99.688,0.00077832,6.43745422
181,60,1.467,99.609,0.00077832,6.46571684
181,70,1.47,99.219,0.00077832,6.45100904
181,80,1.47,99.219,0.00077832,6.44044304
181,90,1.466,99.688,0.00077832,6.468961
181,100,1.468,99.453,0.00077832,6.43595695
181,110,1.466,99.688,0.00077832,6.44852114
181,120,1.469,99.219,0.00077832,6.45303917
181,130,1.464,99.844,0.00077832,6.45160413
181,140,1.466,99.688,0.00077832,6.44332123
181,150,1.471,99.219,0.00077832,6.46815991
181,160,1.469,99.297,0.00077832,6.46682906
181,170,1.468,99.453,0.00077832,6.45528412
181,180,1.467,99.531,0.00077832,6.43160915
181,190,1.464,99.844,0.00077832,6.451998
181,200,1.468,99.531,0.00077832,6.45918179
181,210,1.468,99.609,0.00077832,6.46183205
181,220,1.466,99.609,0.00077832,6.45264316
181,230,1.468,99.375,0.00077832,6.4382298
181,240,1.465,99.688,0.00077832,6.44121718
181,250,1.468,99.531,0.00077832,6.4456501
181,260,1.467,99.453,0.00077832,6.44733
181,270,1.467,99.609,0.00077832,6.4394269
181,280,1.467,99.531,0.00077832,6.4549582
181,290,1.466,99.609,0.00077832,6.45273995
181,300,1.469,99.375,0.00077832,6.45843005
181,310,1.465,99.688,0.00077832,6.43587708
181,320,1.466,99.844,0.00077832,6.44384217
181,330,1.47,99.297,0.00077832,6.47159314
181,340,1.468,99.453,0.00077832,6.44416595
181,350,1.466,99.609,0.00077832,6.47185779
181,360,1.466,99.688,0.00077832,6.43439221
181,370,1.465,99.766,0.00077832,6.44127488
181,380,1.468,99.531,0.00077832,6.44473004
181,390,1.47,99.297,0.00077832,6.449018
182,10,1.468,99.531,0.00077822,7.11509514
182,20,1.469,99.375,0.00077822,6.46947885
182,30,1.465,99.688,0.00077822,6.46971679
182,40,1.467,99.688,0.00077822,6.44720101
182,50,1.466,99.531,0.00077822,6.45647001
182,60,1.47,99.297,0.00077822,6.44404507
182,70,1.467,99.609,0.00077822,6.44871116
182,80,1.467,99.531,0.00077822,6.46128702
182,90,1.464,99.766,0.00077822,6.43018007
182,100,1.467,99.531,0.00077822,6.46729517
182,110,1.466,99.609,0.00077822,6.45110512
182,120,1.467,99.609,0.00077822,6.4597311
182,130,1.468,99.453,0.00077822,6.47421694
182,140,1.47,99.219,0.00077822,6.44691205
182,150,1.468,99.375,0.00077822,6.44238591
182,160,1.469,99.453,0.00077822,6.45852399
182,170,1.467,99.531,0.00077822,6.43134689
182,180,1.469,99.375,0.00077822,6.44660616
182,190,1.469,99.375,0.00077822,6.43260598
182,200,1.467,99.609,0.00077822,6.47263384
182,210,1.467,99.531,0.00077822,6.45091581
182,220,1.467,99.609,0.00077822,6.46014404
182,230,1.471,99.219,0.00077822,6.45442605
182,240,1.467,99.609,0.00077822,6.462749
182,250,1.466,99.688,0.00077822,6.45583391
182,260,1.465,99.766,0.00077822,6.44921613
182,270,1.465,99.844,0.00077822,6.45808792
182,280,1.467,99.609,0.00077822,6.44518805
182,290,1.468,99.531,0.00077822,6.4706018
182,300,1.466,99.766,0.00077822,6.43949819
182,310,1.469,99.375,0.00077822,6.45273495
182,320,1.467,99.609,0.00077822,6.42241502
182,330,1.466,99.531,0.00077822,6.42973208
182,340,1.467,99.609,0.00077822,6.44156098
182,350,1.467,99.531,0.00077822,6.46186709
182,360,1.468,99.453,0.00077822,6.46995592
182,370,1.469,99.375,0.00077822,6.46179509
182,380,1.468,99.453,0.00077822,6.44549394
182,390,1.466,99.609,0.00077822,6.43562102
183,10,1.464,99.844,0.00077812,7.1145649
183,20,1.468,99.453,0.00077812,6.47038102
183,30,1.468,99.375,0.00077812,6.46393108
183,40,1.466,99.609,0.00077812,6.47281003
183,50,1.469,99.297,0.00077812,6.444942
183,60,1.466,99.688,0.00077812,6.45072603
183,70,1.469,99.297,0.00077812,6.4466629
183,80,1.471,99.141,0.00077812,6.46099997
183,90,1.468,99.531,0.00077812,6.454597
183,100,1.467,99.531,0.00077812,6.43271708
183,110,1.469,99.297,0.00077812,6.44804001
183,120,1.469,99.297,0.00077812,6.46651602
183,130,1.468,99.531,0.00077812,6.44657803
183,140,1.466,99.688,0.00077812,6.44194198
183,150,1.469,99.531,0.00077812,6.43652105
183,160,1.467,99.609,0.00077812,6.45262694
183,170,1.469,99.297,0.00077812,6.46101594
183,180,1.465,99.766,0.00077812,6.46585989
183,190,1.463,99.922,0.00077812,6.44201493
183,200,1.469,99.375,0.00077812,6.42968297
183,210,1.466,99.688,0.00077812,6.48835111
183,220,1.467,99.531,0.00077812,6.45071411
183,230,1.465,99.688,0.00077812,6.45573711
183,240,1.467,99.531,0.00077812,6.43730116
183,250,1.465,99.766,0.00077812,6.44770718
183,260,1.47,99.297,0.00077812,6.45739698
183,270,1.471,99.141,0.00077812,6.45416307
183,280,1.469,99.375,0.00077812,6.4647398
183,290,1.468,99.531,0.00077812,6.45527482
183,300,1.465,99.766,0.00077812,6.44731498
183,310,1.471,99.219,0.00077812,6.46483302
183,320,1.469,99.375,0.00077812,6.47395086
183,330,1.466,99.688,0.00077812,6.45238495
183,340,1.467,99.453,0.00077812,6.45458889
183,350,1.466,99.609,0.00077812,6.45337987
183,360,1.469,99.297,0.00077812,6.45043898
183,370,1.465,99.688,0.00077812,6.47088718
183,380,1.464,99.844,0.00077812,6.45335507
183,390,1.466,99.766,0.00077812,6.44179988
184,10,1.465,99.844,0.00077802,7.10273504
184,20,1.467,99.531,0.00077802,6.44417405
184,30,1.467,99.688,0.00077802,6.45421815
184,40,1.467,99.453,0.00077802,6.4362669
184,50,1.465,99.766,0.00077802,6.46233702
184,60,1.464,99.844,0.00077802,6.46616197
184,70,1.469,99.297,0.00077802,6.45309615
184,80,1.465,99.766,0.00077802,6.46947908
184,90,1.466,99.609,0.00077802,6.45811415
184,100,1.466,99.688,0.00077802,6.45218492
184,110,1.466,99.609,0.00077802,6.4567709
184,120,1.466,99.766,0.00077802,6.46433806
184,130,1.466,99.609,0.00077802,6.46133399
184,140,1.47,99.375,0.00077802,6.459589
184,150,1.467,99.531,0.00077802,6.42867208
184,160,1.469,99.375,0.00077802,6.44664812
184,170,1.468,99.609,0.00077802,6.458812
184,180,1.469,99.375,0.00077802,6.44895315
184,190,1.467,99.531,0.00077802,6.474828
184,200,1.468,99.453,0.00077802,6.49309015
184,210,1.467,99.531,0.00077802,6.45029092
184,220,1.466,99.766,0.00077802,6.45633698
184,230,1.465,99.766,0.00077802,6.44480491
184,240,1.466,99.688,0.00077802,6.44621801
184,250,1.469,99.297,0.00077802,6.44405699
184,260,1.468,99.453,0.00077802,6.46538997
184,270,1.466,99.688,0.00077802,6.46067095
184,280,1.467,99.531,0.00077802,6.43500209
184,290,1.465,99.844,0.00077802,6.46004605
184,300,1.465,99.688,0.00077802,6.46788502
184,310,1.467,99.609,0.00077802,6.44468188
184,320,1.466,99.688,0.00077802,6.44022107
184,330,1.47,99.297,0.00077802,6.44601202
184,340,1.472,99.062,0.00077802,6.45409679
184,350,1.468,99.531,0.00077802,6.44025707
184,360,1.468,99.453,0.00077802,6.47139502
184,370,1.467,99.453,0.00077802,6.45264602
184,380,1.471,99.141,0.00077802,6.45135713
184,390,1.466,99.688,0.00077802,6.47105408
185,10,1.469,99.453,0.00077792,7.111269
185,20,1.469,99.297,0.00077792,6.45457411
185,30,1.464,99.766,0.00077792,6.46285295
185,40,1.468,99.453,0.00077792,6.45055509
185,50,1.466,99.609,0.00077792,6.45039392
185,60,1.466,99.688,0.00077792,6.4444809
185,70,1.467,99.609,0.00077792,6.46498299
185,80,1.47,99.219,0.00077792,6.44222999
185,90,1.468,99.453,0.00077792,6.46888304
185,100,1.467,99.531,0.00077792,6.47442889
185,110,1.466,99.609,0.00077792,6.45584321
185,120,1.465,99.766,0.00077792,6.45633411
185,130,1.469,99.297,0.00077792,6.4384079
185,140,1.466,99.609,0.00077792,6.44391084
185,150,1.469,99.297,0.00077792,6.44490099
185,160,1.47,99.219,0.00077792,6.45654583
185,170,1.468,99.375,0.00077792,6.4651978
185,180,1.465,99.688,0.00077792,6.45327997
185,190,1.467,99.609,0.00077792,6.44837904
185,200,1.467,99.609,0.00077792,6.439996
185,210,1.466,99.688,0.00077792,6.44173789
185,220,1.466,99.609,0.00077792,6.46613598
185,230,1.465,99.766,0.00077792,6.45025992
185,240,1.468,99.375,0.00077792,6.46948719
185,250,1.467,99.531,0.00077792,6.44357777
185,260,1.466,99.688,0.00077792,6.44726491
185,270,1.47,99.297,0.00077792,6.46502805
185,280,1.466,99.688,0.00077792,6.45153308
185,290,1.466,99.766,0.00077792,6.43279696
185,300,1.465,99.688,0.00077792,6.4676609
185,310,1.464,99.844,0.00077792,6.45737815
185,320,1.468,99.453,0.00077792,6.44425702
185,330,1.468,99.453,0.00077792,6.45880795
185,340,1.468,99.453,0.00077792,6.46217799
185,350,1.467,99.688,0.00077792,6.42625594
185,360,1.465,99.766,0.00077792,6.45764685
185,370,1.468,99.375,0.00077792,6.43112779
185,380,1.468,99.375,0.00077792,6.43608284
185,390,1.469,99.375,0.00077792,6.44590092
186,10,1.467,99.531,0.00077782,7.12031102
186,20,1.467,99.531,0.00077782,6.460325
186,30,1.466,99.609,0.00077782,6.43211412
186,40,1.469,99.375,0.00077782,6.44858599
186,50,1.467,99.531,0.00077782,6.45060992
186,60,1.465,99.766,0.00077782,6.45298409
186,70,1.469,99.375,0.00077782,6.436517
186,80,1.468,99.453,0.00077782,6.46950722
186,90,1.466,99.688,0.00077782,6.47479796
186,100,1.467,99.531,0.00077782,6.46002007
186,110,1.466,99.688,0.00077782,6.45021796
186,120,1.469,99.375,0.00077782,6.44101882
186,130,1.466,99.609,0.00077782,6.47274804
186,140,1.469,99.375,0.00077782,6.45019388
186,150,1.464,99.844,0.00077782,6.44260097
186,160,1.467,99.609,0.00077782,6.456604
186,170,1.466,99.609,0.00077782,6.43756413
186,180,1.467,99.531,0.00077782,6.44791698
186,190,1.465,99.688,0.00077782,6.43109894
186,200,1.465,99.766,0.00077782,6.4401598
186,210,1.47,99.219,0.00077782,6.43400216
186,220,1.467,99.609,0.00077782,6.44581318
186,230,1.467,99.609,0.00077782,6.44693208
186,240,1.469,99.297,0.00077782,6.475245
186,250,1.469,99.453,0.00077782,6.45407891
186,260,1.465,99.844,0.00077782,6.4607451
186,270,1.469,99.375,0.00077782,6.44955993
186,280,1.468,99.453,0.00077782,6.43796802
186,290,1.466,99.688,0.00077782,6.46981001
186,300,1.466,99.688,0.00077782,6.42726994
186,310,1.469,99.375,0.00077782,6.44863296
186,320,1.465,99.688,0.00077782,6.4483161
186,330,1.467,99.375,0.00077782,6.45369911
186,340,1.469,99.297,0.00077782,6.43101382
186,350,1.469,99.375,0.00077782,6.44962692
186,360,1.468,99.375,0.00077782,6.44520998
186,370,1.466,99.688,0.00077782,6.46156001
186,380,1.467,99.609,0.00077782,6.44784594
186,390,1.465,99.766,0.00077782,6.42366195
187,10,1.468,99.375,0.00077772,7.11567903
187,20,1.468,99.453,0.00077772,6.44114304
187,30,1.465,99.766,0.00077772,6.44704795
187,40,1.466,99.609,0.00077772,6.45003104
187,50,1.467,99.609,0.00077772,6.46792316
187,60,1.468,99.609,0.00077772,6.43913698
187,70,1.466,99.688,0.00077772,6.4546268
187,80,1.464,99.844,0.00077772,6.42655516
187,90,1.466,99.609,0.00077772,6.48857903
187,100,1.467,99.531,0.00077772,6.45213985
187,110,1.466,99.688,0.00077772,6.43820715
187,120,1.467,99.531,0.00077772,6.44598603
187,130,1.468,99.375,0.00077772,6.44571805
187,140,1.465,99.688,0.00077772,6.45182014
187,150,1.467,99.531,0.00077772,6.44272304
187,160,1.465,99.688,0.00077772,6.45483518
187,170,1.468,99.375,0.00077772,6.43767786
187,180,1.467,99.609,0.00077772,6.45871091
187,190,1.468,99.453,0.00077772,6.47186399
187,200,1.468,99.453,0.00077772,6.44258404
187,210,1.466,99.609,0.00077772,6.44168997
187,220,1.467,99.531,0.00077772,6.43580699
187,230,1.468,99.453,0.00077772,6.44641709
187,240,1.469,99.453,0.00077772,6.46423793
187,250,1.466,99.688,0.00077772,6.45071292
187,260,1.469,99.297,0.00077772,6.46381593
187,270,1.468,99.531,0.00077772,6.46313
187,280,1.467,99.453,0.00077772,6.43374205
187,290,1.465,99.766,0.00077772,6.45720696
187,300,1.468,99.453,0.00077772,6.43583918
187,310,1.467,99.688,0.00077772,6.44550991
187,320,1.47,99.219,0.00077772,6.42592502
187,330,1.465,99.844,0.00077772,6.45313096
187,340,1.468,99.375,0.00077772,6.44067502
187,350,1.467,99.531,0.00077772,6.48357487
187,360,1.467,99.609,0.00077772,6.44053483
187,370,1.465,99.766,0.00077772,6.4608779
187,380,1.466,99.688,0.00077772,6.43052411
187,390,1.467,99.609,0.00077772,6.43827009
188,10,1.465,99.844,0.00077762,7.13266397
188,20,1.468,99.453,0.00077762,6.45704389
188,30,1.465,99.688,0.00077762,6.45846796
188,40,1.467,99.609,0.00077762,6.45493007
188,50,1.472,98.984,0.00077762,6.45239711
188,60,1.468,99.453,0.00077762,6.45935297
188,70,1.466,99.688,0.00077762,6.47393608
188,80,1.467,99.531,0.00077762,6.45462084
188,90,1.468,99.375,0.00077762,6.46361399
188,100,1.463,99.922,0.00077762,6.43501401
188,110,1.465,99.766,0.00077762,6.43634677
188,120,1.467,99.531,0.00077762,6.46037793
188,130,1.471,99.062,0.00077762,6.43772078
188,140,1.469,99.375,0.00077762,6.44736409
188,150,1.466,99.688,0.00077762,6.44286108
188,160,1.467,99.453,0.00077762,6.45486093
188,170,1.466,99.609,0.00077762,6.47417188
188,180,1.468,99.453,0.00077762,6.45201302
188,190,1.466,99.688,0.00077762,6.43995309
188,200,1.467,99.609,0.00077762,6.44186091
188,210,1.467,99.609,0.00077762,6.45050716
188,220,1.469,99.219,0.00077762,6.45703483
188,230,1.466,99.609,0.00077762,6.47841406
188,240,1.467,99.453,0.00077762,6.45668697
188,250,1.466,99.609,0.00077762,6.44215012
188,260,1.465,99.766,0.00077762,6.47003508
188,270,1.467,99.531,0.00077762,6.44468999
188,280,1.47,99.375,0.00077762,6.47846794
188,290,1.469,99.375,0.00077762,6.4606452
188,300,1.47,99.297,0.00077762,6.46332097
188,310,1.466,99.609,0.00077762,6.44606709
188,320,1.466,99.609,0.00077762,6.46302819
188,330,1.464,99.844,0.00077762,6.45050287
188,340,1.465,99.766,0.00077762,6.46311402
188,350,1.467,99.531,0.00077762,6.45687604
188,360,1.465,99.766,0.00077762,6.4569509
188,370,1.467,99.531,0.00077762,6.44233608
188,380,1.466,99.688,0.00077762,6.46684313
188,390,1.467,99.531,0.00077762,6.43614912
189,10,1.468,99.375,0.00077752,7.10258794
189,20,1.464,99.844,0.00077752,6.45753407
189,30,1.468,99.453,0.00077752,6.42832398
189,40,1.467,99.531,0.00077752,6.46136093
189,50,1.467,99.453,0.00077752,6.45082211
189,60,1.472,99.062,0.00077752,6.44832301
189,70,1.47,99.375,0.00077752,6.47217703
189,80,1.464,99.844,0.00077752,6.4425621
189,90,1.468,99.531,0.00077752,6.46721101
189,100,1.465,99.766,0.00077752,6.44942784
189,110,1.466,99.609,0.00077752,6.44699407
189,120,1.467,99.609,0.00077752,6.46602297
189,130,1.466,99.609,0.00077752,6.45581889
189,140,1.466,99.766,0.00077752,6.45080304
189,150,1.464,99.922,0.00077752,6.43626904
189,160,1.468,99.453,0.00077752,6.45030999
189,170,1.469,99.375,0.00077752,6.44773793
189,180,1.471,99.219,0.00077752,6.43089104
189,190,1.467,99.531,0.00077752,6.43670511
189,200,1.469,99.453,0.00077752,6.46298599
189,210,1.469,99.375,0.00077752,6.46732903
189,220,1.464,99.766,0.00077752,6.44608188
189,230,1.465,99.688,0.00077752,6.43249011
189,240,1.466,99.609,0.00077752,6.47213721
189,250,1.466,99.609,0.00077752,6.44954419
189,260,1.467,99.688,0.00077752,6.44035101
189,270,1.468,99.453,0.00077752,6.43349791
189,280,1.471,99.297,0.00077752,6.41463709
189,290,1.468,99.453,0.00077752,6.4338572
189,300,1.466,99.688,0.00077752,6.42420697
189,310,1.464,99.844,0.00077752,6.4249351
189,320,1.464,99.844,0.00077752,6.43438601
189,330,1.47,99.219,0.00077752,6.42107487
189,340,1.469,99.375,0.00077752,6.426296
189,350,1.47,99.219,0.00077752,6.43199706
189,360,1.466,99.609,0.00077752,6.42942882
189,370,1.468,99.531,0.00077752,6.43036199
189,380,1.466,99.609,0.00077752,6.42445397
189,390,1.467,99.609,0.00077752,6.42576098
190,10,1.471,99.062,0.00077742,7.13392997
190,20,1.47,99.219,0.00077742,6.43231797
190,30,1.466,99.609,0.00077742,6.43835783
190,40,1.468,99.453,0.00077742,6.43258381
190,50,1.466,99.531,0.00077742,6.42357206
190,60,1.468,99.375,0.00077742,6.43811011
190,70,1.467,99.688,0.00077742,6.42161703
190,80,1.468,99.453,0.00077742,6.42000103
190,90,1.467,99.531,0.00077742,6.43417311
190,100,1.471,99.297,0.00077742,6.42890286
190,110,1.467,99.531,0.00077742,6.42919493
190,120,1.465,99.766,0.00077742,6.42629194
190,130,1.466,99.688,0.00077742,6.42989707
190,140,1.465,99.766,0.00077742,6.42700601
190,150,1.466,99.609,0.00077742,6.419173
190,160,1.467,99.609,0.00077742,6.42166305
190,170,1.467,99.609,0.00077742,6.42536116
190,180,1.466,99.531,0.00077742,6.41893005
190,190,1.469,99.375,0.00077742,6.42954993
190,200,1.467,99.688,0.00077742,6.43157506
190,210,1.467,99.531,0.00077742,6.4271431
190,220,1.467,99.609,0.00077742,6.43198395
190,230,1.464,99.922,0.00077742,6.42765498
190,240,1.466,99.688,0.00077742,6.43178105
190,250,1.468,99.453,0.00077742,6.44821811
190,260,1.473,98.984,0.00077742,6.44440222
190,270,1.467,99.531,0.00077742,6.44863391
190,280,1.467,99.609,0.00077742,6.45719194
190,290,1.468,99.531,0.00077742,6.46164393
190,300,1.469,99.297,0.00077742,6.43921685
190,310,1.466,99.609,0.00077742,6.46461082
190,320,1.467,99.609,0.00077742,6.45206714
190,330,1.469,99.375,0.00077742,6.45137405
190,340,1.464,99.922,0.00077742,6.44480491
190,350,1.466,99.609,0.00077742,6.46822309
190,360,1.466,99.609,0.00077742,6.44779301
190,370,1.466,99.609,0.00077742,6.45473194
190,380,1.466,99.688,0.00077742,6.45745707
190,390,1.466,99.688,0.00077742,6.4207449
191,10,1.469,99.375,0.00077732,7.12223101
191,20,1.466,99.688,0.00077732,6.45077395
191,30,1.465,99.766,0.00077732,6.47058797
191,40,1.467,99.609,0.00077732,6.44066501
191,50,1.469,99.297,0.00077732,6.45523596
191,60,1.471,99.219,0.00077732,6.44437695
191,70,1.471,99.141,0.00077732,6.44715309
191,80,1.468,99.453,0.00077732,6.44699287
191,90,1.466,99.609,0.00077732,6.45409918
191,100,1.466,99.609,0.00077732,6.43229485
191,110,1.467,99.609,0.00077732,6.46735692
191,120,1.466,99.688,0.00077732,6.44117093
191,130,1.463,100,0.00077732,6.46048808
191,140,1.466,99.609,0.00077732,6.46303701
191,150,1.469,99.453,0.00077732,6.45140004
191,160,1.468,99.453,0.00077732,6.44000912
191,170,1.467,99.531,0.00077732,6.42965984
191,180,1.469,99.297,0.00077732,6.4400928
191,190,1.468,99.453,0.00077732,6.44427419
191,200,1.466,99.688,0.00077732,6.48126817
191,210,1.466,99.609,0.00077732,6.46382785
191,220,1.469,99.297,0.00077732,6.43961
191,230,1.465,99.688,0.00077732,6.46152782
191,240,1.467,99.531,0.00077732,6.44444895
191,250,1.467,99.531,0.00077732,6.45786405
191,260,1.468,99.453,0.00077732,6.47023916
191,270,1.465,99.766,0.00077732,6.43407488
191,280,1.469,99.375,0.00077732,6.44604897
191,290,1.467,99.531,0.00077732,6.45016003
191,300,1.466,99.609,0.00077732,6.43747187
191,310,1.465,99.766,0.00077732,6.46606708
191,320,1.465,99.766,0.00077732,6.45180392
191,330,1.466,99.688,0.00077732,6.46217513
191,340,1.464,99.766,0.00077732,6.43852806
191,350,1.467,99.531,0.00077732,6.45350504
191,360,1.465,99.688,0.00077732,6.45979309
191,370,1.466,99.609,0.00077732,6.43908596
191,380,1.469,99.453,0.00077732,6.43491793
191,390,1.466,99.688,0.00077732,6.44454193
192,10,1.467,99.609,0.00077722,7.11094594
192,20,1.467,99.609,0.00077722,6.46347523
192,30,1.465,99.688,0.00077722,6.46779203
192,40,1.467,99.531,0.00077722,6.45679617
192,50,1.467,99.453,0.00077722,6.46269393
192,60,1.468,99.375,0.00077722,6.45558786
192,70,1.469,99.375,0.00077722,6.45467186
192,80,1.467,99.531,0.00077722,6.46851397
192,90,1.469,99.375,0.00077722,6.43115497
192,100,1.467,99.453,0.00077722,6.45505095
192,110,1.465,99.844,0.00077722,6.44288397
192,120,1.467,99.609,0.00077722,6.46856618
192,130,1.467,99.531,0.00077722,6.46866703
192,140,1.465,99.766,0.00077722,6.45000911
192,150,1.467,99.453,0.00077722,6.461097
192,160,1.469,99.375,0.00077722,6.43007207
192,170,1.464,99.766,0.00077722,6.46984291
192,180,1.465,99.688,0.00077722,6.44519615
192,190,1.467,99.531,0.00077722,6.44021392
192,200,1.467,99.453,0.00077722,6.43993783
192,210,1.466,99.688,0.00077722,6.45512891
192,220,1.467,99.531,0.00077722,6.43417096
192,230,1.471,99.141,0.00077722,6.46715498
192,240,1.466,99.609,0.00077722,6.44507813
192,250,1.466,99.609,0.00077722,6.44782495
192,260,1.466,99.766,0.00077722,6.45560098
192,270,1.467,99.531,0.00077722,6.44054818
192,280,1.469,99.297,0.00077722,6.43603015
192,290,1.469,99.375,0.00077722,6.44422793
192,300,1.468,99.453,0.00077722,6.46169519
192,310,1.469,99.297,0.00077722,6.46786714
192,320,1.466,99.688,0.00077722,6.46619892
192,330,1.465,99.688,0.00077722,6.46462989
192,340,1.466,99.688,0.00077722,6.45628715
192,350,1.467,99.609,0.00077722,6.44842315
192,360,1.469,99.297,0.00077722,6.43987989
192,370,1.465,99.688,0.00077722,6.44279814
192,380,1.469,99.297,0.00077722,6.44166589
192,390,1.466,99.688,0.00077722,6.42193198
193,10,1.468,99.453,0.00077712,7.1033721
193,20,1.47,99.297,0.00077712,6.44816804
193,30,1.47,99.297,0.00077712,6.43075395
193,40,1.464,100,0.00077712,6.45835185
193,50,1.467,99.531,0.00077712,6.46213889
193,60,1.466,99.688,0.00077712,6.45428109
193,70,1.467,99.453,0.00077712,6.45109081
193,80,1.471,99.219,0.00077712,6.46367097
193,90,1.47,99.297,0.00077712,6.45230889
193,100,1.467,99.531,0.00077712,6.44216299
193,110,1.466,99.609,0.00077712,6.45470715
193,120,1.466,99.688,0.00077712,6.43439102
193,130,1.467,99.609,0.00077712,6.43816781
193,140,1.466,99.688,0.00077712,6.44102883
193,150,1.465,99.688,0.00077712,6.4618001
193,160,1.466,99.688,0.00077712,6.44502211
193,170,1.464,99.844,0.00077712,6.44086003
193,180,1.463,99.922,0.00077712,6.45001388
193,190,1.472,98.984,0.00077712,6.47595215
193,200,1.467,99.609,0.00077712,6.45698595
193,210,1.464,99.922,0.00077712,6.46409392
193,220,1.468,99.375,0.00077712,6.45033383
193,230,1.465,99.766,0.00077712,6.46330905
193,240,1.466,99.688,0.00077712,6.44004011
193,250,1.469,99.297,0.00077712,6.45664597
193,260,1.466,99.688,0.00077712,6.47403097
193,270,1.467,99.531,0.00077712,6.47838616
193,280,1.465,99.766,0.00077712,6.45854998
193,290,1.47,99.219,0.00077712,6.46947098
193,300,1.467,99.531,0.00077712,6.43836308
193,310,1.468,99.219,0.00077712,6.425349
193,320,1.465,99.688,0.00077712,6.46152902
193,330,1.467,99.609,0.00077712,6.46041918
193,340,1.466,99.688,0.00077712,6.43662095
193,350,1.464,99.844,0.00077712,6.4514401
193,360,1.467,99.531,0.00077712,6.45948792
193,370,1.47,99.375,0.00077712,6.43504906
193,380,1.468,99.453,0.00077712,6.43558788
193,390,1.465,99.766,0.00077712,6.43583798
194,10,1.466,99.609,0.00077702,7.12911797
194,20,1.465,99.766,0.00077702,6.44666791
194,30,1.468,99.375,0.00077702,6.45371699
194,40,1.467,99.531,0.00077702,6.45282602
194,50,1.467,99.609,0.00077702,6.45892215
194,60,1.47,99.219,0.00077702,6.43523598
194,70,1.467,99.688,0.00077702,6.45588803
194,80,1.466,99.609,0.00077702,6.44193506
194,90,1.469,99.297,0.00077702,6.46046996
194,100,1.47,99.219,0.00077702,6.45931888
194,110,1.466,99.688,0.00077702,6.43112206
194,120,1.466,99.688,0.00077702,6.44329
194,130,1.469,99.453,0.00077702,6.434484
194,140,1.468,99.453,0.00077702,6.44259405
194,150,1.468,99.453,0.00077702,6.45668292
194,160,1.466,99.766,0.00077702,6.45358706
194,170,1.465,99.766,0.00077702,6.46401596
194,180,1.467,99.609,0.00077702,6.43854189
194,190,1.467,99.531,0.00077702,6.45714402
194,200,1.468,99.531,0.00077702,6.44141197
194,210,1.466,99.688,0.00077702,6.45519805
194,220,1.466,99.688,0.00077702,6.45875001
194,230,1.47,99.219,0.00077702,6.4648788
194,240,1.468,99.531,0.00077702,6.46520782
194,250,1.471,99.141,0.00077702,6.45993495
194,260,1.465,99.766,0.00077702,6.46567798
194,270,1.466,99.688,0.00077702,6.47020411
194,280,1.466,99.766,0.00077702,6.46744108
194,290,1.466,99.609,0.00077702,6.44714403
194,300,1.467,99.531,0.00077702,6.44688296
194,310,1.47,99.219,0.00077702,6.45044303
194,320,1.468,99.453,0.00077702,6.44554901
194,330,1.465,99.844,0.00077702,6.44300389
194,340,1.466,99.688,0.00077702,6.46368694
194,350,1.465,99.688,0.00077702,6.46458006
194,360,1.468,99.453,0.00077702,6.43161488
194,370,1.468,99.531,0.00077702,6.45755291
194,380,1.463,99.844,0.00077702,6.43981099
194,390,1.468,99.453,0.00077702,6.43193388
195,10,1.465,99.766,0.00077692,7.09360194
195,20,1.465,99.688,0.00077692,6.44675517
195,30,1.465,99.688,0.00077692,6.44690704
195,40,1.467,99.609,0.00077692,6.44154716
195,50,1.465,99.766,0.00077692,6.43454695
195,60,1.465,99.766,0.00077692,6.45173097
195,70,1.465,99.844,0.00077692,6.44921112
195,80,1.469,99.375,0.00077692,6.44163108
195,90,1.466,99.766,0.00077692,6.44494605
195,100,1.468,99.531,0.00077692,6.45961499
195,110,1.468,99.531,0.00077692,6.45747304
195,120,1.464,99.844,0.00077692,6.42904902
195,130,1.468,99.453,0.00077692,6.44515181
195,140,1.466,99.688,0.00077692,6.4535079
195,150,1.47,99.219,0.00077692,6.45946193
195,160,1.467,99.609,0.00077692,6.44124198
195,170,1.468,99.453,0.00077692,6.44144583
195,180,1.467,99.609,0.00077692,6.46321583
195,190,1.469,99.375,0.00077692,6.457335
195,200,1.467,99.531,0.00077692,6.45072603
195,210,1.468,99.453,0.00077692,6.46906495
195,220,1.466,99.688,0.00077692,6.46050501
195,230,1.469,99.297,0.00077692,6.46898699
195,240,1.466,99.688,0.00077692,6.44112396
195,250,1.465,99.688,0.00077692,6.46674085
195,260,1.466,99.609,0.00077692,6.44840288
